Insulation,Temperature,Avg_Age,Home_Size,Predicted_Heating_Oil
4,72,43.4,7,192.0
4,76,59.4,8,224.0
2,45,37.9,2,182.0
7,90,34.7,8,174.0
10,57,34.4,1,189.0
2,88,53.2,2,177.0
4,65,30.5,8,175.0
3,45,46.9,5,212.0
6,65,62.7,7,243.0
6,51,50.0,1,211.0
2,45,36.7,2,179.0
8,66,49.5,5,217.0
6,88,50.5,4,191.0
9,50,44.2,3,217.0
9,75,41.3,7,203.0
3,53,24.5,1,149.0
8,64,24.7,4,166.0
9,59,35.0,7,203.0
10,72,27.3,5,174.0
8,41,17.2,8,182.0
10,86,41.8,5,192.0
3,59,59.5,3,220.0
10,56,57.9,7,255.0
4,57,39.8,5,191.0
4,61,24.9,1,146.0
4,46,46.9,7,221.0
9,84,27.5,3,156.0
4,44,48.8,4,217.0
6,89,52.7,6,201.0
9,51,37.0,6,211.0
10,63,35.5,7,204.0
8,64,57.6,5,235.0
4,77,24.4,3,138.0
8,56,58.9,8,253.0
5,58,67.1,3,242.0
6,40,28.3,8,198.0
9,67,34.2,6,192.0
10,53,49.3,2,225.0
4,69,47.1,8,205.0
2,57,63.5,1,220.0
5,61,31.1,4,171.0
7,65,62.3,7,246.0
4,86,55.9,3,194.0
6,88,27.5,4,145.0
10,57,23.9,2,171.0
5,78,37.0,2,163.0
2,71,26.1,6,149.0
8,48,40.6,2,205.0
6,52,24.2,1,159.0
2,69,45.6,7,193.0
10,81,62.3,6,240.0
9,74,15.4,4,143.0
10,74,28.8,6,179.0
4,56,69.1,8,260.0
2,86,51.2,2,175.0
8,42,55.0,2,238.0
2,86,70.3,1,210.0
7,52,37.0,3,194.0
8,38,31.8,3,198.0
7,78,59.9,2,215.0
5,41,27.0,6,185.0
9,85,34.8,8,185.0
7,46,49.4,4,227.0
8,38,28.8,8,208.0
5,67,41.0,8,198.0
9,40,67.0,3,270.0
10,63,16.5,8,169.0
5,51,40.7,3,195.0
9,39,16.1,2,167.0
10,74,56.7,7,238.0
9,51,20.7,5,175.0
5,84,53.1,2,190.0
3,69,41.3,3,175.0
7,46,22.5,4,173.0
6,57,63.4,5,245.0
2,45,42.4,5,200.0
5,77,16.9,4,130.0
4,60,28.9,6,170.0
3,54,35.8,6,186.0
9,39,17.6,4,176.0
7,81,49.4,4,198.0
3,81,24.1,7,143.0
10,49,52.8,2,235.0
9,79,61.8,6,237.0
5,62,29.4,2,161.0
3,56,56.9,1,211.0
9,54,22.9,3,171.0
5,62,58.7,5,228.0
2,72,44.4,1,169.0
7,88,69.3,5,235.0
2,62,26.8,5,155.0
10,55,62.4,8,268.0
3,73,44.2,1,172.0
7,70,52.4,8,225.0
3,56,29.6,3,162.0
9,82,41.8,5,192.0
6,71,26.2,4,157.0
6,47,29.7,8,195.0
10,62,71.6,2,262.0
9,45,51.9,5,242.0
5,75,71.2,7,249.0
3,70,24.4,7,153.0
7,51,57.9,5,243.0
9,80,39.7,8,198.0
3,65,19.2,1,128.0
8,43,25.2,7,193.0
10,46,40.1,1,209.0
8,88,55.2,6,213.0
2,79,35.9,3,153.0
9,44,42.5,1,212.0
9,73,71.7,2,250.0
3,86,18.3,1,109.0
5,39,67.6,6,268.0
7,43,38.4,1,198.0
5,57,63.7,5,243.0
2,49,63.2,7,244.0
2,83,23.8,7,138.0
8,66,64.5,1,235.0
3,79,28.6,1,136.0
7,83,58.6,8,227.0
2,42,55.3,2,219.0
6,56,34.2,3,182.0
5,90,62.0,5,212.0
5,75,31.2,1,151.0
5,68,61.7,4,227.0
6,85,24.4,3,139.0
6,72,30.7,5,168.0
8,39,38.2,8,226.0
7,64,56.7,8,239.0
6,78,44.3,3,184.0
6,74,30.1,2,156.0
6,74,49.1,1,191.0
9,55,30.0,4,187.0
9,82,36.5,2,172.0
9,79,49.5,6,213.0
3,60,41.7,6,192.0
3,44,63.1,4,242.0
9,63,32.6,7,195.0
7,69,15.3,7,149.0
5,74,36.7,4,172.0
10,61,29.9,5,189.0
8,52,51.2,4,229.0
4,40,21.0,6,171.0
10,49,51.5,6,245.0
4,65,32.1,2,160.0
6,67,31.4,4,170.0
3,80,54.8,1,187.0
6,80,45.1,6,193.0
3,81,52.1,4,190.0
5,54,71.2,3,254.0
7,90,17.9,2,122.0
2,51,67.0,6,247.0
9,86,20.7,1,134.0
6,73,42.4,2,181.0
4,82,63.2,7,224.0
10,62,20.6,2,160.0
4,79,42.6,8,188.0
5,75,63.2,4,224.0
8,59,51.9,1,215.0
5,41,70.0,6,271.0
2,60,29.0,7,167.0
2,58,58.0,1,208.0
9,53,59.5,5,251.0
7,56,59.9,1,230.0
10,79,26.0,3,160.0
6,84,23.1,8,152.0
9,77,55.1,4,219.0
6,73,36.3,2,169.0
10,83,19.7,4,147.0
4,44,61.5,6,248.0
7,73,69.8,2,239.0
9,85,47.3,3,194.0
6,60,64.9,2,237.0
6,86,54.1,1,191.0
8,69,60.2,6,239.0
6,54,44.6,7,216.0
3,72,47.4,2,182.0
9,42,51.0,6,246.0
5,53,39.0,3,190.0
9,69,19.3,1,145.0
10,63,54.0,6,238.0
4,58,32.4,3,170.0
7,55,68.8,4,258.0
6,39,49.9,6,236.0
9,61,68.3,5,262.0
3,87,15.7,5,115.0
4,48,53.5,4,223.0
7,66,36.0,2,178.0
2,76,53.6,8,206.0
8,63,45.2,6,214.0
5,65,41.2,5,191.0
4,88,43.2,4,170.0
5,80,17.8,3,126.0
9,57,70.1,4,266.0
5,64,44.1,5,198.0
6,49,36.1,5,197.0
7,63,22.4,6,165.0
8,74,41.3,1,182.0
2,75,69.6,2,220.0
3,70,25.5,4,146.0
9,61,28.1,1,170.0
9,51,40.1,6,217.0
9,83,31.0,3,163.0
7,66,71.4,1,245.0
8,89,41.7,8,192.0
4,73,55.3,7,215.0
6,84,20.6,8,147.0
6,57,66.6,7,258.0
2,66,65.2,8,237.0
5,82,51.5,6,201.0
8,61,50.3,4,220.0
8,48,16.0,8,174.0
9,42,39.3,3,213.0
2,69,42.0,2,170.0
9,59,43.4,4,211.0
3,61,66.6,5,238.0
3,48,50.8,1,205.0
8,38,57.8,6,259.0
8,62,32.2,5,186.0
3,86,32.0,7,155.0
2,61,54.3,7,216.0
9,66,63.6,2,239.0
4,67,42.7,2,180.0
6,49,17.1,4,156.0
2,46,39.0,7,198.0
3,61,68.4,1,230.0
8,46,45.3,8,234.0
9,79,16.8,1,132.0
7,79,50.6,8,214.0
9,87,33.1,1,158.0
9,69,61.5,5,242.0
7,57,45.0,7,218.0
2,58,15.6,1,123.0
8,72,50.7,7,221.0
4,38,48.9,4,222.0
9,40,37.0,3,211.0
6,54,20.1,8,170.0
9,47,36.3,1,197.0
4,71,62.0,4,221.0
3,73,64.9,7,231.0
2,83,42.6,7,175.0
8,58,41.8,8,217.0
10,66,32.9,6,194.0
6,54,53.8,2,219.0
4,86,27.0,6,145.0
7,53,69.7,8,274.0
9,43,30.4,3,195.0
10,88,53.6,2,205.0
2,82,61.4,5,207.0
2,62,39.1,7,185.0
5,46,60.5,6,248.0
10,48,25.9,2,182.0
7,78,57.2,1,207.0
5,88,72.9,7,242.0
8,80,36.0,5,179.0
2,69,34.5,1,152.0
10,41,31.3,1,196.0
7,59,39.3,4,196.0
3,55,24.6,1,147.0
7,41,19.9,7,181.0
5,38,45.2,4,218.0
9,64,23.2,7,176.0
10,82,38.7,1,177.0
9,72,15.9,6,151.0
3,65,56.9,1,204.0
5,67,45.2,3,191.0
4,62,56.2,8,229.0
6,71,70.7,3,242.0
9,57,46.3,6,224.0
9,55,67.7,4,263.0
4,71,66.4,2,224.0
7,56,48.5,1,208.0
3,87,64.0,1,200.0
8,72,67.9,3,243.0
5,64,48.4,2,197.0
3,51,47.4,6,211.0
5,68,19.3,6,148.0
8,74,51.4,4,211.0
4,53,67.9,8,260.0
5,42,63.8,3,249.0
10,87,46.3,3,194.0
6,73,64.9,8,244.0
6,90,31.9,6,159.0
10,44,48.3,6,242.0
8,74,68.2,6,251.0
5,62,70.8,2,244.0
2,42,19.3,7,162.0
4,82,22.7,6,140.0
6,74,51.3,2,198.0
2,41,69.3,8,266.0
9,90,18.1,2,129.0
2,46,64.0,4,239.0
7,41,45.1,8,234.0
9,52,55.7,5,244.0
3,89,19.0,1,108.0
2,43,34.1,4,182.0
10,80,63.7,8,250.0
4,71,24.2,7,155.0
9,42,41.7,5,224.0
4,66,41.6,1,176.0
7,49,51.0,2,221.0
6,45,61.7,2,243.0
6,78,51.7,3,199.0
8,86,61.7,2,216.0
6,52,35.1,2,184.0
8,89,60.5,4,217.0
6,60,38.4,2,184.0
8,45,45.7,8,236.0
5,81,33.0,3,156.0
10,87,28.7,6,168.0
8,64,15.1,1,138.0
8,71,50.4,1,203.0
3,60,24.0,5,154.0
10,44,42.6,6,231.0
9,53,20.7,1,161.0
7,87,51.6,5,201.0
4,66,68.7,5,242.0
7,82,38.6,4,176.0
5,74,49.1,5,199.0
7,45,22.2,6,179.0
10,60,15.9,7,168.0
4,77,72.1,3,234.0
8,58,61.1,2,238.0
7,89,70.0,4,233.0
7,44,68.8,4,267.0
2,67,22.3,2,132.0
10,67,37.3,6,202.0
4,90,29.0,6,146.0
4,50,28.5,3,169.0
7,44,24.2,5,181.0
6,51,45.4,5,214.0
2,53,50.0,5,208.0
9,76,43.9,1,189.0
10,41,42.6,8,239.0
5,88,72.4,1,222.0
10,49,31.7,8,211.0
10,57,35.4,2,194.0
7,64,72.1,6,263.0
9,65,25.3,4,170.0
7,52,60.3,7,253.0
6,69,48.3,3,199.0
5,76,63.6,8,236.0
2,53,65.8,1,228.0
9,40,27.4,5,197.0
2,58,66.8,5,238.0
9,82,57.2,5,223.0
5,48,31.9,8,196.0
4,78,27.3,3,143.0
8,74,33.6,5,179.0
8,54,51.7,5,231.0
8,74,68.1,5,248.0
7,40,35.4,4,204.0
6,79,25.7,8,161.0
7,51,45.9,8,228.0
10,62,70.1,6,271.0
9,61,20.8,6,170.0
2,61,35.3,6,175.0
6,41,70.2,1,260.0
3,89,72.7,3,222.0
7,85,22.4,7,150.0
5,79,47.1,1,179.0
7,74,51.9,8,221.0
7,48,55.4,2,231.0
6,83,30.8,2,150.0
10,65,30.2,1,174.0
5,79,62.4,4,219.0
7,69,68.2,3,242.0
10,63,16.4,8,169.0
6,55,57.1,8,243.0
10,85,56.2,7,228.0
9,84,56.9,7,226.0
8,38,43.5,1,216.0
7,49,27.4,5,183.0
2,51,48.1,8,215.0
10,78,63.5,4,239.0
3,60,37.9,6,185.0
4,56,50.0,8,222.0
10,65,39.4,4,201.0
6,78,47.9,3,191.0
9,73,42.4,1,188.0
4,80,56.1,4,202.0
2,62,23.7,2,139.0
6,85,24.4,3,139.0
2,64,37.1,8,183.0
6,70,26.4,6,164.0
4,52,24.2,4,161.0
8,80,18.6,3,138.0
5,74,62.8,3,221.0
6,51,44.1,7,218.0
10,73,47.1,7,219.0
2,72,60.8,2,205.0
7,58,57.8,7,243.0
10,49,50.8,4,237.0
5,74,55.0,4,208.0
6,62,49.1,5,213.0
4,69,63.2,3,222.0
8,83,64.1,5,232.0
10,63,34.7,6,200.0
10,72,26.7,2,164.0
9,74,42.5,7,206.0
9,62,51.1,1,215.0
3,43,38.3,1,184.0
10,51,57.2,5,251.0
10,77,29.1,3,168.0
5,48,61.9,5,246.0
5,81,54.9,5,205.0
9,76,22.4,2,149.0
3,88,52.5,7,194.0
8,80,30.2,7,173.0
4,45,63.3,6,251.0
10,69,22.4,7,173.0
8,77,52.8,8,224.0
4,73,21.8,1,130.0
9,70,72.3,6,266.0
3,39,33.2,3,184.0
9,50,43.2,6,224.0
2,69,24.1,8,153.0
7,65,47.2,8,219.0
6,48,65.8,8,267.0
8,69,62.3,7,246.0
7,78,63.8,4,229.0
4,77,57.6,1,199.0
3,63,36.7,8,186.0
8,58,56.9,1,226.0
8,75,16.9,5,145.0
3,42,15.5,7,158.0
3,41,15.4,2,143.0
5,38,69.0,8,278.0
5,53,61.3,6,244.0
8,46,24.5,7,189.0
6,41,19.2,2,161.0
7,41,68.7,5,272.0
4,78,72.5,4,237.0
4,79,59.5,3,207.0
3,39,52.8,4,226.0
4,41,18.3,3,156.0
9,50,28.0,5,190.0
5,51,30.5,6,184.0
7,42,25.1,4,181.0
10,73,29.0,2,168.0
9,88,34.3,5,172.0
2,57,46.9,3,193.0
7,41,37.8,1,198.0
7,89,19.1,7,140.0
6,81,50.0,4,196.0
5,90,37.2,3,157.0
7,78,19.6,8,153.0
8,58,31.1,3,181.0
5,82,66.2,2,218.0
10,85,16.8,1,131.0
8,84,66.7,4,234.0
9,48,26.1,1,176.0
8,38,67.1,2,266.0
10,47,66.6,6,276.0
5,75,19.6,3,134.0
7,86,25.0,1,136.0
9,88,26.8,2,148.0
6,62,18.4,6,154.0
7,73,59.7,4,225.0
3,69,28.2,6,158.0
9,70,34.8,6,191.0
8,44,23.6,1,171.0
4,77,29.8,2,146.0
7,67,65.7,1,233.0
7,64,67.6,1,239.0
6,62,49.7,7,220.0
5,72,45.2,4,190.0
2,48,47.5,7,214.0
10,84,38.9,5,188.0
10,63,61.5,4,247.0
3,60,37.4,6,184.0
10,51,55.8,7,255.0
4,87,32.9,2,144.0
2,68,48.0,5,192.0
10,77,72.2,6,263.0
8,46,62.0,2,249.0
6,82,67.4,3,227.0
4,78,54.8,8,213.0
2,79,52.5,7,198.0
10,84,48.8,1,195.0
6,58,19.9,3,152.0
5,83,34.0,4,159.0
5,53,71.4,8,270.0
2,90,39.8,8,167.0
3,49,36.1,4,184.0
10,72,58.1,2,227.0
10,57,72.0,4,273.0
3,70,30.2,2,149.0
10,59,68.2,6,270.0
9,86,21.6,2,139.0
2,77,25.6,8,149.0
3,68,49.2,7,204.0
7,53,29.3,6,187.0
8,60,23.5,7,176.0
7,88,63.8,2,215.0
4,49,38.8,4,193.0
6,87,20.1,2,125.0
6,55,34.4,8,198.0
9,62,23.8,3,166.0
3,45,34.9,7,194.0
4,90,21.8,6,132.0
3,58,18.8,1,133.0
6,66,66.6,3,238.0
5,57,28.5,6,175.0
10,55,23.6,5,181.0
4,77,16.1,8,137.0
4,73,45.8,6,193.0
6,52,22.6,2,159.0
9,76,68.9,1,239.0
4,44,44.0,3,204.0
3,44,40.9,2,192.0
9,71,48.8,2,206.0
5,56,50.1,7,222.0
7,61,30.1,2,170.0
10,62,62.3,1,240.0
6,61,61.3,2,229.0
9,71,65.6,6,251.0
2,75,38.1,2,158.0
10,42,43.8,2,223.0
6,74,52.4,7,216.0
4,85,29.9,6,152.0
6,39,70.7,5,275.0
8,83,60.7,8,235.0
8,42,41.2,8,229.0
5,61,35.7,3,177.0
3,63,16.6,3,131.0
10,84,42.0,8,203.0
9,53,51.3,2,225.0
9,66,70.6,4,259.0
2,84,37.7,7,165.0
10,46,37.6,7,222.0
3,84,31.0,4,145.0
10,39,15.2,2,168.0
4,51,45.6,1,196.0
9,64,70.0,4,260.0
8,84,68.6,4,237.0
4,84,49.2,3,182.0
8,43,22.1,8,190.0
9,42,40.9,7,229.0
6,41,23.5,3,173.0
7,61,36.8,6,195.0
5,72,19.5,4,139.0
4,74,47.1,3,186.0
2,72,68.7,5,230.0
6,52,36.5,3,190.0
9,78,58.5,3,222.0
7,74,22.9,3,148.0
5,53,53.9,7,232.0
5,60,35.3,5,183.0
10,84,61.3,5,233.0
9,47,48.5,3,228.0
3,70,22.1,6,145.0
8,80,20.2,7,153.0
5,83,20.1,1,122.0
6,77,51.1,1,192.0
6,67,50.5,6,214.0
10,38,51.7,8,260.0
6,90,40.4,7,179.0
8,87,49.8,4,197.0
3,47,33.3,4,180.0
5,49,27.4,6,180.0
2,71,19.9,5,134.0
2,65,37.4,5,173.0
8,43,59.4,2,246.0
10,43,39.8,3,217.0
6,50,58.7,5,242.0
8,86,67.3,3,230.0
8,50,69.4,7,276.0
9,60,24.8,2,167.0
8,82,38.1,1,169.0
6,83,37.1,4,169.0
3,71,27.5,4,149.0
4,84,15.9,5,122.0
6,54,63.6,2,239.0
5,68,36.2,5,179.0
3,66,27.6,4,153.0
2,64,26.9,7,159.0
9,84,24.0,3,149.0
7,64,17.8,8,161.0
8,75,35.0,6,184.0
8,48,59.1,2,242.0
7,77,40.0,8,195.0
9,52,57.0,8,256.0
2,52,60.5,2,221.0
5,77,41.3,7,188.0
8,81,40.1,6,189.0
4,48,69.9,3,253.0
4,79,28.9,5,152.0
5,57,27.1,6,172.0
7,87,41.0,1,167.0
5,78,30.4,5,159.0
5,54,42.6,2,194.0
5,39,47.4,3,219.0
9,89,37.9,5,178.0
8,68,45.6,4,204.0
5,41,36.7,7,208.0
2,89,40.2,8,168.0
8,68,40.5,5,197.0
10,84,42.7,6,198.0
7,90,28.9,2,144.0
4,51,66.6,5,250.0
2,71,63.5,1,208.0
10,78,56.2,1,215.0
3,86,50.3,5,185.0
9,46,20.8,7,185.0
7,68,70.5,3,248.0
5,43,61.2,1,237.0
8,76,66.0,6,245.0
5,48,36.5,6,199.0
8,49,25.4,6,186.0
5,87,70.3,6,234.0
8,89,17.2,7,140.0
7,47,34.8,1,188.0
4,43,39.5,5,202.0
6,46,70.0,7,274.0
7,57,67.1,7,262.0
3,75,64.3,8,231.0
9,48,39.5,6,218.0
9,52,47.7,6,231.0
7,60,54.4,4,225.0
10,61,17.2,3,157.0
10,64,49.1,7,231.0
6,84,52.3,8,210.0
9,52,50.9,7,241.0
4,51,61.2,3,233.0
6,50,36.5,1,185.0
3,85,33.1,6,155.0
7,45,27.4,4,184.0
9,53,57.9,7,254.0
5,59,40.2,4,191.0
4,76,33.8,2,155.0
2,72,49.4,5,192.0
7,83,37.3,8,184.0
9,79,72.0,6,258.0
4,81,48.6,8,199.0
8,76,56.8,4,220.0
2,50,68.1,4,244.0
4,86,66.0,7,226.0
5,63,33.2,1,165.0
5,42,51.7,3,225.0
8,75,34.9,2,171.0
4,75,59.5,7,222.0
2,39,23.3,2,157.0
8,40,51.8,6,246.0
3,75,68.8,1,219.0
6,90,24.9,2,132.0
5,65,41.8,6,195.0
5,89,29.6,2,139.0
6,66,44.6,8,210.0
10,48,35.4,2,201.0
2,47,28.0,1,157.0
4,69,57.4,5,217.0
8,65,25.8,2,161.0
6,61,49.5,5,214.0
10,84,30.4,2,162.0
2,66,63.9,6,229.0
2,89,29.4,1,126.0
2,70,16.5,7,134.0
3,82,36.2,7,167.0
7,49,25.2,1,167.0
10,57,42.0,4,213.0
7,54,54.1,1,220.0
7,59,41.9,2,195.0
10,50,34.2,5,206.0
2,42,59.0,8,244.0
4,86,46.2,1,168.0
6,67,66.8,1,232.0
5,75,71.9,8,253.0
4,45,18.1,7,164.0
3,81,43.2,1,163.0
4,43,50.5,2,215.0
7,80,51.3,4,203.0
5,42,20.3,2,159.0
9,65,40.8,7,210.0
5,45,20.4,6,169.0
3,67,16.5,1,121.0
6,58,35.6,8,198.0
10,74,45.0,2,199.0
4,38,72.6,4,269.0
9,72,68.2,4,250.0
9,72,36.5,2,180.0
2,72,54.2,5,201.0
8,38,53.8,6,251.0
8,50,71.0,8,282.0
8,51,67.2,6,268.0
3,42,32.1,2,176.0
4,85,22.4,3,128.0
4,52,42.1,1,188.0
5,87,48.3,5,187.0
5,49,35.5,3,187.0
3,65,18.5,4,136.0
3,88,33.1,4,146.0
9,47,72.4,1,269.0
3,61,35.2,8,185.0
3,62,46.4,3,191.0
5,68,29.4,8,174.0
4,58,54.8,4,218.0
2,38,69.8,2,251.0
10,52,60.7,3,251.0
3,50,35.7,3,180.0
8,54,28.5,2,176.0
3,82,38.2,8,174.0
10,62,57.8,1,231.0
8,53,18.8,7,172.0
5,52,60.3,3,234.0
5,56,66.4,1,237.0
6,75,61.0,4,223.0
3,62,61.2,6,230.0
4,45,42.8,4,204.0
10,57,32.1,2,187.0
3,65,65.0,4,229.0
3,53,69.3,4,247.0
2,82,47.8,7,186.0
3,65,60.5,3,217.0
3,50,18.1,1,138.0
6,44,55.7,6,244.0
9,40,66.4,3,269.0
7,63,51.8,2,212.0
8,73,66.2,4,242.0
2,51,46.5,8,212.0
10,74,39.9,4,195.0
9,44,39.8,6,222.0
8,51,51.8,1,222.0
7,54,19.9,4,161.0
6,79,28.5,2,149.0
4,75,52.0,6,204.0
10,58,29.3,6,193.0
7,43,32.9,3,193.0
2,54,41.5,2,181.0
4,86,71.5,1,219.0
4,88,32.6,6,155.0
2,54,60.0,8,237.0
3,74,38.1,8,180.0
3,47,62.8,7,248.0
4,88,35.5,1,145.0
5,49,52.8,7,233.0
2,84,68.5,1,208.0
9,75,37.6,2,180.0
9,71,67.3,6,255.0
5,51,64.6,1,237.0
6,54,20.6,8,171.0
8,76,63.7,4,234.0
6,45,67.1,1,250.0
5,46,24.9,1,162.0
4,67,42.1,6,191.0
7,64,51.3,6,222.0
4,76,53.9,3,198.0
10,82,31.6,3,169.0
10,82,42.6,5,197.0
8,41,22.8,8,193.0
7,62,31.0,1,168.0
6,55,28.2,7,183.0
5,39,20.8,6,175.0
6,39,46.7,1,215.0
9,57,62.5,5,254.0
8,48,57.5,3,242.0
4,57,71.0,4,251.0
10,69,67.5,1,245.0
10,61,62.8,3,248.0
10,52,29.7,2,186.0
7,74,40.7,8,199.0
2,74,37.5,6,169.0
5,48,71.1,8,274.0
2,55,61.3,8,238.0
4,46,47.1,5,215.0
3,51,17.9,7,155.0
3,83,66.3,7,226.0
4,56,44.4,4,198.0
3,89,56.8,5,196.0
5,44,46.3,5,218.0
8,72,31.3,1,164.0
2,75,69.6,4,226.0
5,76,68.3,2,227.0
7,58,46.0,7,219.0
4,46,24.3,2,160.0
9,44,21.6,4,180.0
9,53,15.7,3,157.0
4,53,36.8,4,186.0
7,65,53.9,2,214.0
8,66,62.2,5,242.0
9,68,65.4,4,247.0
3,84,47.6,7,188.0
2,45,66.1,3,241.0
10,68,40.1,8,212.0
5,68,19.2,6,148.0
4,77,68.6,5,233.0
10,49,54.1,8,256.0
10,84,71.9,4,251.0
2,88,17.0,8,123.0
7,68,69.3,7,258.0
4,65,15.7,8,146.0
3,65,39.3,3,174.0
9,51,29.3,3,186.0
8,40,45.3,1,218.0
8,86,44.2,4,187.0
6,68,33.6,5,177.0
8,48,51.8,7,242.0
4,58,70.0,2,242.0
8,67,59.9,2,228.0
5,79,29.0,8,164.0
5,41,57.4,3,237.0
3,46,35.1,5,188.0
7,65,16.6,1,137.0
6,77,17.5,2,128.0
2,50,16.5,8,153.0
6,46,61.2,4,247.0
5,60,30.1,7,179.0
3,42,27.9,8,186.0
6,42,63.9,3,252.0
4,66,54.7,5,214.0
3,46,61.8,8,250.0
7,65,42.9,8,210.0
2,64,54.7,5,209.0
2,40,45.2,4,206.0
8,69,34.9,4,182.0
5,43,31.6,6,193.0
3,38,58.1,7,246.0
9,48,54.4,4,242.0
8,68,61.3,6,242.0
5,70,68.3,3,235.0
7,68,46.9,8,216.0
9,90,63.4,2,219.0
6,60,58.1,3,226.0
4,88,32.9,7,158.0
8,66,60.2,1,226.0
3,77,61.1,3,208.0
5,39,64.7,5,259.0
6,73,36.8,4,176.0
5,79,47.3,5,192.0
8,63,53.7,5,228.0
4,67,61.0,8,235.0
4,45,59.7,6,244.0
4,45,15.5,8,162.0
5,65,35.7,5,180.0
3,62,60.6,1,213.0
4,84,46.2,1,170.0
2,64,28.4,7,162.0
7,63,62.4,7,248.0
5,78,38.6,3,169.0
5,67,25.3,3,152.0
5,85,29.8,5,152.0
4,40,63.5,4,250.0
2,41,59.7,1,225.0
2,42,20.2,6,161.0
10,67,17.4,5,159.0
8,53,19.8,5,168.0
9,59,45.2,8,227.0
8,76,22.8,8,165.0
9,90,71.1,3,238.0
5,54,58.9,6,238.0
2,83,44.6,3,167.0
6,69,39.7,8,197.0
4,45,46.1,3,208.0
6,72,71.4,4,246.0
8,60,68.9,6,264.0
4,60,50.1,8,219.0
7,58,71.6,3,258.0
4,76,49.8,1,184.0
5,38,28.9,5,189.0
2,73,71.2,5,234.0
4,41,30.3,8,195.0
4,72,28.8,7,163.0
2,74,21.1,5,133.0
7,90,61.6,7,224.0
8,88,49.2,2,189.0
3,64,45.3,3,187.0
9,61,29.5,1,172.0
5,45,16.9,1,147.0
8,48,15.1,4,160.0
3,86,26.8,4,135.0
8,42,40.4,2,209.0
4,71,33.9,3,162.0
5,69,40.0,4,182.0
3,88,29.8,5,143.0
5,45,40.9,3,201.0
7,64,49.2,1,202.0
4,66,42.3,4,186.0
8,73,68.7,4,247.0
10,49,71.8,1,270.0
6,75,38.2,8,189.0
8,74,66.0,4,240.0
4,87,26.9,6,144.0
5,68,36.8,8,189.0
9,89,54.7,1,200.0
7,43,25.5,4,181.0
8,45,46.2,6,231.0
9,57,30.4,8,199.0
9,87,18.8,3,136.0
5,80,57.5,5,211.0
7,49,29.7,8,197.0
4,73,39.6,6,181.0
3,81,47.6,1,172.0
7,73,32.0,3,167.0
5,86,49.8,2,182.0
7,61,56.6,1,220.0
6,77,43.1,7,195.0
6,46,62.4,2,243.0
2,42,47.7,4,210.0
9,89,54.7,1,200.0
5,58,64.4,8,252.0
8,51,55.4,6,244.0
8,79,69.5,3,240.0
6,59,28.2,8,183.0
4,56,21.8,7,162.0
9,72,31.7,7,186.0
8,40,39.8,2,210.0
3,68,65.9,3,225.0
10,38,60.5,2,259.0
5,90,41.5,1,159.0
4,64,64.2,3,228.0
3,52,56.9,6,229.0
2,80,28.2,6,146.0
5,67,23.4,2,145.0
2,72,27.5,4,145.0
5,58,65.5,5,245.0
9,58,68.2,2,255.0
5,48,42.2,1,195.0
6,46,44.0,2,206.0
3,39,39.7,6,206.0
10,69,66.0,1,242.0
5,79,21.9,3,135.0
3,49,70.0,8,264.0
10,67,33.9,7,198.0
5,86,47.9,5,187.0
9,65,33.6,7,195.0
9,46,46.2,1,218.0
8,77,51.0,5,211.0
4,48,54.1,3,221.0
10,83,34.6,2,171.0
10,53,35.5,6,209.0
9,69,52.7,3,218.0
3,55,53.2,7,223.0
7,62,64.5,1,235.0
9,75,61.1,5,236.0
4,55,22.7,6,162.0
9,53,72.0,1,264.0
4,43,67.4,7,264.0
9,65,65.7,6,257.0
6,88,55.0,8,212.0
6,74,48.3,4,198.0
7,89,54.2,4,201.0
6,66,25.9,3,157.0
9,64,50.7,2,215.0
3,63,58.3,4,217.0
3,77,48.4,3,183.0
9,83,71.1,8,259.0
10,62,15.5,1,147.0
4,62,20.8,3,143.0
3,61,47.4,3,194.0
10,86,58.8,2,217.0
9,68,26.9,7,180.0
2,65,58.4,2,206.0
8,54,20.0,5,168.0
10,73,25.0,5,169.0
6,81,28.0,1,143.0
8,76,32.0,7,180.0
9,72,23.9,5,164.0
5,82,55.3,1,193.0
5,75,22.8,3,140.0
2,54,27.3,4,159.0
8,41,33.6,3,200.0
7,67,39.6,7,199.0
4,43,61.1,8,255.0
3,84,25.5,1,125.0
2,67,56.1,7,215.0
5,77,64.1,8,236.0
4,74,22.0,7,148.0
7,83,44.1,3,183.0
4,71,61.2,5,223.0
10,57,30.4,3,187.0
9,87,35.3,5,175.0
3,40,21.5,1,153.0
5,52,50.1,3,213.0
3,52,63.5,7,246.0
9,66,47.8,3,211.0
10,39,49.3,7,251.0
8,51,41.9,6,217.0
5,65,52.3,7,219.0
7,88,37.4,3,165.0
4,61,46.7,6,205.0
9,39,54.4,2,243.0
7,89,37.6,3,165.0
9,78,20.8,3,147.0
3,90,42.5,7,173.0
3,56,42.0,8,202.0
6,84,22.1,7,147.0
2,64,23.2,7,152.0
8,88,44.7,3,183.0
8,75,42.7,6,199.0
9,73,33.9,8,193.0
9,78,60.2,6,235.0
6,38,46.0,3,220.0
10,74,71.0,8,269.0
3,82,29.0,8,155.0
4,86,37.0,5,162.0
4,42,20.3,6,168.0
8,79,57.3,4,219.0
